,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Month_sin,Month_cos,Duration per Page Administrative,Duration per Page Informational,Duration per Page ProductRelated
4824,0,0.0,0,0.0,10,377.5,0.02,0.06,0.0,0.0,1,1,2,11,2,1,0,10,377.5,0.49999999999999994,-0.8660254037844387,,,37.75
4825,0,0.0,0,0.0,13,190.25,0.030769231,0.049230769,0.0,0.0,2,2,1,13,2,0,0,13,190.25,0.49999999999999994,-0.8660254037844387,,,14.634615384615385
4826,0,0.0,3,101.0,7,208.5,0.0,0.025,0.0,0.0,2,2,1,5,0,0,0,10,309.5,0.49999999999999994,-0.8660254037844387,,33.666666666666664,29.785714285714285
4827,0,0.0,0,0.0,14,1225.0,0.015384615,0.015384615,0.0,0.0,1,1,3,2,0,0,0,14,1225.0,0.49999999999999994,-0.8660254037844387,,,87.5
4828,5,838.7048888879935,0,0.0,46,4681.894444,0.008,0.024380952,0.0,0.8,2,2,7,13,2,0,0,51,5704.894444,0.49999999999999994,-0.8660254037844387,167.74097777759872,,101.78031399999999
4829,0,0.0,0,0.0,4,107.0,0.0,0.05,0.0,0.6,3,2,3,13,2,0,0,4,107.0,0.49999999999999994,-0.8660254037844387,,,26.75
4830,0,0.0,0,0.0,11,161.0,0.0,0.018181818,0.0,0.0,2,2,1,1,2,0,0,11,161.0,0.49999999999999994,-0.8660254037844387,,,14.636363636363637
4831,5,341.4,0,0.0,20,645.7095238,0.010526316,0.015789474,0.0,0.6,1,1,1,3,2,0,0,25,987.1095238,0.49999999999999994,-0.8660254037844387,68.28,,32.285476190000004
4832,8,117.0238095,2,57.0,11,252.8928571,0.0,0.011078431,0.0,0.0,2,2,2,4,2,0,0,21,426.9166666,0.49999999999999994,-0.8660254037844387,14.6279761875,28.5,22.990259736363637
4833,3,150.0,0,0.0,42,1722.5,0.0,0.01037037,0.0,0.0,2,2,4,2,2,0,0,45,1872.5,0.49999999999999994,-0.8660254037844387,50.0,,41.01190476190476
4834,0,0.0,0,0.0,5,35.66666667,0.08,0.07,0.0,0.0,1,1,1,2,2,0,0,5,35.66666667,0.49999999999999994,-0.8660254037844387,,,7.133333334
4835,0,0.0,0,0.0,24,460.45,0.016666667,0.031944444,0.0,0.4,2,2,6,13,2,0,0,24,460.45,0.49999999999999994,-0.8660254037844387,,,19.185416666666665
4836,6,449.25,0,0.0,29,778.3583333,0.013793103,0.024137931,0.0,0.0,3,2,5,3,2,1,0,35,1227.6083333000001,0.49999999999999994,-0.8660254037844387,74.875,,26.839942527586206
4837,2,14.0,2,10.0,17,713.3333333,0.0,0.011111111,0.0,0.0,1,1,1,5,0,0,0,21,737.3333333,0.49999999999999994,-0.8660254037844387,7.0,5.0,41.96078431176471
4838,0,0.0,0,0.0,7,67.33333333,0.1,0.097142857,0.0,0.0,3,2,1,3,2,0,0,7,67.33333333,0.49999999999999994,-0.8660254037844387,,,9.619047618571429
4839,0,0.0,0,0.0,27,392.4666667,0.0,0.007407407,0.0,0.0,1,1,3,2,2,0,0,27,392.4666667,0.49999999999999994,-0.8660254037844387,,,14.53580247037037
4840,0,0.0,2,7.0,23,198.8848485,0.0,0.012,0.0,0.8,2,2,1,4,2,0,0,25,205.8848485,0.49999999999999994,-0.8660254037844387,,3.5,8.647167326086956
4841,8,121.1666667,0,0.0,70,961.5493506,0.005263158,0.013089192,26.27933158,0.4,2,2,2,3,2,0,1,78,1082.7160173,0.49999999999999994,-0.8660254037844387,15.1458333375,,13.736419294285716
4842,0,0.0,0,0.0,29,1155.5,0.05862069,0.095402299,0.0,0.8,2,2,1,13,2,0,0,29,1155.5,0.49999999999999994,-0.8660254037844387,,,39.8448275862069
4843,0,0.0,0,0.0,4,93.5,0.0,0.05,0.0,0.0,2,2,1,2,2,1,0,4,93.5,0.49999999999999994,-0.8660254037844387,,,23.375
4844,9,146.25,0,0.0,25,575.0,0.006666667,0.019666667,0.0,0.0,3,2,3,4,2,1,0,34,721.25,0.49999999999999994,-0.8660254037844387,16.25,,23.0
4845,7,233.0,0,0.0,45,881.7412698,0.000531915,0.029964539,11.96396809,0.2,1,2,4,4,2,0,0,52,1114.7412698,0.49999999999999994,-0.8660254037844387,33.285714285714285,,19.59425044
4846,2,135.0,0,0.0,53,1511.195238,0.005454545,0.025787879,0.0,0.0,2,2,1,6,2,1,0,55,1646.195238,0.49999999999999994,-0.8660254037844387,67.5,,28.51311769811321
4847,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,2,2,1,13,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4848,2,127.0,0,0.0,13,473.5,0.015384615,0.042307692,0.0,0.0,1,1,1,2,2,0,0,15,600.5,0.49999999999999994,-0.8660254037844387,63.5,,36.42307692307692
4849,0,0.0,0,0.0,3,400.6666667,0.0,0.05,0.0,0.4,2,2,1,1,2,0,0,3,400.6666667,0.49999999999999994,-0.8660254037844387,,,133.55555556666667
4850,5,224.5833333,5,84.0,15,674.247619,0.008695652,0.013043478,0.0,0.0,3,2,4,2,2,0,0,25,982.8309523,0.49999999999999994,-0.8660254037844387,44.91666666,16.8,44.94984126666667
4851,1,23.0,0,0.0,20,723.25,0.036363636,0.050606061,0.0,0.4,3,2,1,6,2,0,0,21,746.25,0.49999999999999994,-0.8660254037844387,23.0,,36.1625
4852,0,0.0,0,0.0,8,211.0,0.0,0.028571429,0.0,0.0,2,2,7,2,0,0,0,8,211.0,0.49999999999999994,-0.8660254037844387,,,26.375
4853,0,0.0,0,0.0,11,976.0,0.0,0.033333333,0.0,0.0,2,2,1,1,2,0,0,11,976.0,0.49999999999999994,-0.8660254037844387,,,88.72727272727273
4854,10,268.0,2,7.0,24,551.6666667,0.008333333,0.020833333,0.0,0.0,2,2,1,2,2,0,0,36,826.6666667,0.49999999999999994,-0.8660254037844387,26.8,3.5,22.986111112499998
4855,0,0.0,0,0.0,2,27.0,0.0,0.05,0.0,0.0,3,2,3,3,2,0,0,2,27.0,0.49999999999999994,-0.8660254037844387,,,13.5
4856,1,16.0,0,0.0,14,446.8333333,0.0,0.01,0.0,0.0,1,1,1,4,0,0,0,15,462.8333333,0.49999999999999994,-0.8660254037844387,16.0,,31.916666664285714
4857,2,55.0,1,36.0,24,914.5060606,0.015384615,0.016666667,0.0,0.4,3,2,8,3,2,0,0,27,1005.5060606,0.49999999999999994,-0.8660254037844387,27.5,36.0,38.104419191666665
4858,0,0.0,0,0.0,14,108.0,0.0,0.007142857,0.0,0.0,2,2,1,19,2,0,0,14,108.0,0.49999999999999994,-0.8660254037844387,,,7.714285714285714
4859,1,4.0,0,0.0,50,549.9166667,0.0,0.008163265,0.0,0.0,4,1,1,4,2,0,0,51,553.9166667,0.49999999999999994,-0.8660254037844387,4.0,,10.998333334
4860,0,0.0,0,0.0,31,1383.166667,0.030107527,0.090322581,0.0,0.4,2,4,3,6,2,0,0,31,1383.166667,0.49999999999999994,-0.8660254037844387,,,44.61827958064516
4861,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,8,1,3,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4862,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,7,3,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4863,0,0.0,0,0.0,41,1271.333333,0.029268293,0.047560976,0.0,0.4,2,2,1,13,2,0,0,41,1271.333333,0.49999999999999994,-0.8660254037844387,,,31.008130073170733
4864,0,0.0,0,0.0,4,31.0,0.1,0.125,0.0,0.8,3,2,7,13,2,0,0,4,31.0,0.49999999999999994,-0.8660254037844387,,,7.75
4865,1,0.0,3,92.5,9,359.1666667,0.0,0.018181818,58.16727273,0.0,1,1,1,5,0,0,1,13,451.6666667,0.49999999999999994,-0.8660254037844387,0.0,30.833333333333332,39.90740741111111
4866,3,33.0,0,0.0,2,26.0,0.013333333,0.07,0.0,1.0,1,1,3,4,2,1,0,5,59.0,0.49999999999999994,-0.8660254037844387,11.0,,13.0
4867,1,15.0,1,157.0,36,3010.532051,0.0,0.014619883,0.0,0.0,2,2,3,2,2,1,0,38,3182.532051,0.49999999999999994,-0.8660254037844387,15.0,157.0,83.62589030555556
4868,0,0.0,0,0.0,7,243.0,0.057142857,0.085714286,0.0,0.0,2,2,6,4,2,0,0,7,243.0,0.49999999999999994,-0.8660254037844387,,,34.714285714285715
4869,4,46.4,0,0.0,128,5287.233333,0.0171875,0.034482887,14.984875,0.4,2,2,3,13,2,0,0,132,5333.633333,0.49999999999999994,-0.8660254037844387,11.6,,41.3065104140625
4870,12,672.0952381,2,86.0,23,237.0952381,0.0,0.010344828,0.0,0.0,1,1,2,6,2,0,0,37,995.1904761999999,0.49999999999999994,-0.8660254037844387,56.00793650833333,43.0,10.308488613043478
4871,3,604.5,6,75.66666667,50,2387.435714,0.019393939,0.037838384,0.0,1.0,1,1,3,15,2,1,0,59,3067.6023806700005,0.49999999999999994,-0.8660254037844387,201.5,12.611111111666666,47.74871428
4872,1,90.0,0,0.0,30,860.3166667,0.0,0.008888889,0.0,0.0,1,1,1,7,2,0,0,31,950.3166667,0.49999999999999994,-0.8660254037844387,90.0,,28.677222223333334
4873,0,0.0,0,0.0,9,148.3333333,0.04,0.058,0.0,0.0,3,2,6,3,2,0,0,9,148.3333333,0.49999999999999994,-0.8660254037844387,,,16.481481477777777
4874,7,188.1666667,0,0.0,52,1089.642857,0.003508772,0.010233918,20.11792982,0.0,2,5,6,5,2,1,1,59,1277.8095237,0.49999999999999994,-0.8660254037844387,26.880952385714288,,20.95467032692308
4875,0,0.0,0,0.0,25,1229.25,0.025333333,0.038133333,0.0,1.0,3,2,3,4,2,1,0,25,1229.25,0.49999999999999994,-0.8660254037844387,,,49.17
4876,0,0.0,0,0.0,2,21.0,0.0,0.05,0.0,0.8,2,2,9,3,2,0,0,2,21.0,0.49999999999999994,-0.8660254037844387,,,10.5
4877,0,0.0,0,0.0,103,1934.992857,0.029901961,0.044501535,0.0,0.8,3,2,1,13,2,0,0,103,1934.992857,0.49999999999999994,-0.8660254037844387,,,18.78633841747573
4878,4,82.0,0,0.0,13,242.0,0.0,0.018181818,31.98,0.0,1,2,8,3,2,0,1,17,324.0,0.49999999999999994,-0.8660254037844387,20.5,,18.615384615384617
4879,1,178.0,0,0.0,3,110.0,0.0,0.016666667,0.0,0.2,3,2,3,4,2,0,0,4,288.0,0.49999999999999994,-0.8660254037844387,178.0,,36.666666666666664
4880,4,177.0,0,0.0,39,1905.152381,0.005,0.016458333,0.0,0.0,3,2,1,1,2,0,0,43,2082.152381,0.49999999999999994,-0.8660254037844387,44.25,,48.850061051282054
4881,0,0.0,0,0.0,5,223.0,0.0,0.04,0.0,0.0,2,2,3,13,2,0,0,5,223.0,0.49999999999999994,-0.8660254037844387,,,44.6
4882,0,0.0,1,85.0,2,35.5,0.0,0.066666667,0.0,0.4,1,2,8,1,2,0,0,3,120.5,0.49999999999999994,-0.8660254037844387,,85.0,17.75
4884,5,838.7048888879935,2,92.0,15,463.0,0.036363636,0.042207792,0.0,0.0,1,2,4,4,2,1,0,22,2711.166667,0.49999999999999994,-0.8660254037844387,167.74097777759872,46.0,30.866666666666667
4885,0,0.0,0,0.0,14,148.0,0.064285714,0.1,0.0,0.6,4,1,4,1,2,0,0,14,148.0,0.49999999999999994,-0.8660254037844387,,,10.571428571428571
4886,0,0.0,0,0.0,6,202.0,0.0,0.016666667,0.0,0.0,1,1,3,1,2,1,0,6,202.0,0.49999999999999994,-0.8660254037844387,,,33.666666666666664
4887,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,5,7,3,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4888,5,105.5,0,0.0,16,733.252381,0.0,0.006862745,0.0,0.0,3,2,1,6,0,0,0,21,838.752381,0.49999999999999994,-0.8660254037844387,21.1,,45.8282738125
4889,6,475.75,1,18.0,28,1559.65,0.0125,0.027083333,15.81839583,0.0,2,2,5,4,2,0,1,35,2053.4,0.49999999999999994,-0.8660254037844387,79.29166666666667,18.0,55.70178571428572
4890,0,0.0,0,0.0,13,208.8333333,0.030769231,0.088461538,0.0,0.4,2,2,6,4,2,0,0,13,208.8333333,0.49999999999999994,-0.8660254037844387,,,16.064102561538462
4891,1,30.0,0,0.0,21,204.1666667,0.028571429,0.048412698,0.0,0.0,3,2,8,4,2,1,0,22,234.1666667,0.49999999999999994,-0.8660254037844387,30.0,,9.722222223809524
4892,6,79.1,0,0.0,25,434.6714286,0.0,0.007142857,0.0,0.0,2,2,1,2,0,1,0,31,513.7714286,0.49999999999999994,-0.8660254037844387,13.183333333333332,,17.386857144
4893,0,0.0,0,0.0,13,229.5,0.0,0.015384615,0.0,0.0,2,2,5,2,2,0,0,13,229.5,0.49999999999999994,-0.8660254037844387,,,17.653846153846153
4894,0,0.0,1,5.0,10,649.5,0.0,0.02,0.0,0.0,2,2,1,2,2,0,0,11,654.5,0.49999999999999994,-0.8660254037844387,,5.0,64.95
4895,1,34.0,0,0.0,12,2052.833333,0.016666667,0.016666667,0.0,0.0,1,1,1,3,2,0,0,13,2086.833333,0.49999999999999994,-0.8660254037844387,34.0,,171.06944441666667
4896,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,6,2,2,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4897,6,595.1,3,722.3791999999969,19,1119.716667,0.0,0.016666667,0.0,0.0,1,1,8,2,2,0,0,28,3153.816667,0.49999999999999994,-0.8660254037844387,99.18333333333334,240.79306666666562,58.932456157894734
4898,0,0.0,0,0.0,27,1192.22619,0.0,0.0016,0.0,0.0,3,2,3,4,2,1,0,27,1192.22619,0.49999999999999994,-0.8660254037844387,,,44.15652555555556
4899,7,74.0,3,31.0,13,292.0,0.0,0.0125,0.0,0.0,1,1,3,5,0,1,0,23,397.0,0.49999999999999994,-0.8660254037844387,10.571428571428571,10.333333333333334,22.46153846153846
4900,6,212.0,1,9.0,10,491.0,0.0,0.004444444,0.0,0.6,1,1,1,2,2,0,0,17,712.0,0.49999999999999994,-0.8660254037844387,35.333333333333336,9.0,49.1
4901,3,27.53333333,1,0.0,45,3141.258333,0.02173913,0.040017253,6.673695652,1.0,3,2,1,3,2,1,1,49,3168.79166633,0.49999999999999994,-0.8660254037844387,9.177777776666668,0.0,69.80574073333334
4902,4,133.5833333,2,64.0,67,1222.470924,0.014414414,0.025810811,6.094324324,0.0,3,2,2,4,2,0,1,73,1420.0542573,0.49999999999999994,-0.8660254037844387,33.395833325,32.0,18.245834686567164
4903,11,136.3333333,2,72.5,80,1552.504762,0.002247191,0.00952381,28.25395506,0.0,2,2,3,4,2,0,0,93,1761.3380953,0.49999999999999994,-0.8660254037844387,12.39393939090909,36.25,19.406309525
4904,9,417.25,0,0.0,42,922.2083333,0.0,0.024074074,0.0,1.0,4,1,1,3,2,1,0,51,1339.4583333,0.49999999999999994,-0.8660254037844387,46.361111111111114,,21.95734126904762
4905,0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,2,2,3,13,2,0,0,2,12.0,0.49999999999999994,-0.8660254037844387,,,6.0
4906,1,56.0,0,0.0,17,831.3888889,0.033333333,0.059259259,0.0,0.0,3,2,4,3,2,0,0,18,887.3888889,0.49999999999999994,-0.8660254037844387,56.0,,48.905228758823526
4907,4,40.5,0,0.0,32,593.5071429,0.0,0.028787879,0.0,0.0,3,2,6,3,2,0,0,36,634.0071429,0.49999999999999994,-0.8660254037844387,10.125,,18.547098215625
4908,0,0.0,0,0.0,4,67.5,0.0,0.05,0.0,0.6,2,2,1,2,2,0,0,4,67.5,0.49999999999999994,-0.8660254037844387,,,16.875
4909,0,0.0,0,0.0,4,29.0,0.1,0.125,0.0,0.8,2,2,2,4,2,0,0,4,29.0,0.49999999999999994,-0.8660254037844387,,,7.25
4910,0,0.0,0,0.0,39,964.0705128,0.020512821,0.055604396,0.0,0.0,2,2,1,4,2,0,0,39,964.0705128,0.49999999999999994,-0.8660254037844387,,,24.719756738461538
4911,0,0.0,0,0.0,16,421.25,0.0,0.013333333,0.0,0.0,1,1,1,1,2,0,0,16,421.25,0.49999999999999994,-0.8660254037844387,,,26.328125
4912,0,0.0,0,0.0,5,180.5,0.04,0.066666667,0.0,0.0,2,2,1,2,2,0,0,5,180.5,0.49999999999999994,-0.8660254037844387,,,36.1
4914,0,0.0,0,0.0,38,1633.833333,0.0,0.007894737,0.0,0.0,2,2,1,1,2,1,0,38,1633.833333,0.49999999999999994,-0.8660254037844387,,,42.99561402631579
4915,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,9,3,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4916,0,0.0,0,0.0,3,62.0,0.0,0.066666667,0.0,0.8,3,2,8,2,2,0,0,3,62.0,0.49999999999999994,-0.8660254037844387,,,20.666666666666668
4917,1,90.0,0,0.0,31,2581.208333,0.025,0.032986111,0.0,0.4,3,2,6,1,2,0,0,32,2671.208333,0.49999999999999994,-0.8660254037844387,90.0,,83.26478493548387
4918,8,114.5,0,0.0,36,513.4,0.004166667,0.035238095,16.09065,0.6,2,2,1,3,2,0,0,44,627.9,0.49999999999999994,-0.8660254037844387,14.3125,,14.261111111111111
4919,0,0.0,0,0.0,10,221.0,0.1,0.116666667,0.0,0.2,3,2,6,13,2,0,0,10,221.0,0.49999999999999994,-0.8660254037844387,,,22.1
4920,6,124.8611111,3,243.0,25,1971.194444,0.007142857,0.030238095,24.897,0.0,2,2,5,4,2,0,1,34,2339.0555550999998,0.49999999999999994,-0.8660254037844387,20.810185183333335,81.0,78.84777776
4921,0,0.0,0,0.0,2,247.0,0.0,0.1,0.0,0.8,3,2,2,11,0,0,0,2,247.0,0.49999999999999994,-0.8660254037844387,,,123.5
4922,3,54.0,0,0.0,50,1911.333333,0.004,0.013,86.10868901679969,0.0,2,2,7,6,2,1,1,53,1965.333333,0.49999999999999994,-0.8660254037844387,18.0,,38.22666666
4923,2,47.66666667,0,0.0,83,3025.283333,0.0,0.006504065,28.94180488,0.2,2,2,7,3,2,0,0,85,3072.9499996699997,0.49999999999999994,-0.8660254037844387,23.833333335,,36.44919678313253
4924,0,0.0,0,0.0,7,48.0,0.114285714,0.157142857,0.0,0.4,1,1,6,3,2,0,0,7,48.0,0.49999999999999994,-0.8660254037844387,,,6.857142857142857
4925,0,0.0,0,0.0,3,47.5,0.0,0.022222222,0.0,0.0,2,4,9,3,2,0,0,3,47.5,0.49999999999999994,-0.8660254037844387,,,15.833333333333334
4926,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,4,6,2,1,0,2,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4927,3,60.0,0,0.0,29,1846.63547,0.006896552,0.040147783,0.0,0.0,3,2,8,6,2,0,0,32,1906.63547,0.49999999999999994,-0.8660254037844387,20.0,,63.67708517241379
4928,5,236.25,0,0.0,41,1955.783333,0.0,0.002439024,21.07980488,0.0,1,1,6,2,2,0,1,46,2192.0333330000003,0.49999999999999994,-0.8660254037844387,47.25,,47.702032512195125
4929,0,0.0,0,0.0,6,62.0,0.133333333,0.166666667,0.0,0.0,3,2,2,3,2,0,0,6,62.0,0.49999999999999994,-0.8660254037844387,,,10.333333333333334
4930,1,6.0,0,0.0,41,634.6666667,0.012698413,0.024285714,0.0,0.0,2,4,7,3,2,0,0,42,640.6666667,0.49999999999999994,-0.8660254037844387,6.0,,15.479674797560975
4931,0,0.0,0,0.0,6,162.5,0.0,0.033333333,0.0,0.0,2,2,1,1,2,0,0,6,162.5,0.49999999999999994,-0.8660254037844387,,,27.083333333333332
4932,2,57.0,0,0.0,28,724.0666667,0.007407407,0.017283951,32.98533333,0.0,1,1,1,4,2,0,1,30,781.0666667,0.49999999999999994,-0.8660254037844387,28.5,,25.859523810714286
4933,8,57.83333333,1,3.0,115,8388.316083,0.01252501,0.029541047,0.0,0.8,3,2,2,6,2,0,0,124,8449.14941633,0.49999999999999994,-0.8660254037844387,7.22916666625,3.0,72.9418789826087
4934,0,0.0,0,0.0,4,247.0,0.0,0.05,0.0,0.2,2,2,1,2,2,0,0,4,247.0,0.49999999999999994,-0.8660254037844387,,,61.75
4935,0,0.0,0,0.0,4,28.0,0.0,0.05,0.0,0.6,4,1,1,1,2,0,0,4,28.0,0.49999999999999994,-0.8660254037844387,,,7.0
4936,8,440.1041667,6,315.0,63,2162.224767,0.009230769,0.022481685,12.08192262,0.2,1,1,1,2,2,0,0,78,2917.3289337,0.49999999999999994,-0.8660254037844387,55.0130208375,52.5,34.32102804761905
4937,14,290.8603687,6,529.7,178,4339.534423,0.003939056,0.015263169,6.149343862,0.4,2,2,3,4,2,0,0,208,5160.0947917,0.49999999999999994,-0.8660254037844387,20.77574062142857,88.28333333333335,24.379406870786518
4938,0,0.0,0,0.0,10,148.5,0.09,0.096666667,0.0,0.4,1,1,1,2,2,0,0,10,148.5,0.49999999999999994,-0.8660254037844387,,,14.85
4939,0,0.0,0,0.0,14,416.8333333,0.0,0.015384615,0.0,0.0,2,2,2,2,0,1,0,14,416.8333333,0.49999999999999994,-0.8660254037844387,,,29.77380952142857
4940,4,80.0,0,0.0,16,213.3666667,0.0375,0.054166667,0.0,0.0,3,2,1,4,2,0,0,20,293.3666667,0.49999999999999994,-0.8660254037844387,20.0,,13.33541666875
4941,2,17.0,0,0.0,11,440.0,0.0,0.018181818,54.53454545,0.0,2,4,8,4,0,0,1,13,457.0,0.49999999999999994,-0.8660254037844387,8.5,,40.0
4942,1,4.0,0,0.0,46,1107.666667,0.005925926,0.020148148,0.0,0.8,2,2,2,2,2,0,0,47,1111.666667,0.49999999999999994,-0.8660254037844387,4.0,,24.079710152173913
4943,0,0.0,0,0.0,36,1851.833333,0.008333333,0.040740741,0.0,0.4,4,1,2,4,2,0,0,36,1851.833333,0.49999999999999994,-0.8660254037844387,,,51.43981480555556
4944,0,0.0,1,28.0,19,1120.266667,0.021052632,0.052631579,11.38642105,0.0,4,1,6,4,2,1,1,20,1148.266667,0.49999999999999994,-0.8660254037844387,,28.0,58.96140352631579
4945,2,683.0,0,0.0,16,1215.766667,0.0,0.005882353,30.57647059,0.0,2,2,1,4,0,0,1,18,1898.766667,0.49999999999999994,-0.8660254037844387,341.5,,75.9854166875
4946,0,0.0,1,38.0,10,311.0,0.018181818,0.036363636,0.0,0.0,2,10,2,4,2,1,0,11,349.0,0.49999999999999994,-0.8660254037844387,,38.0,31.1
4947,2,11.0,0,0.0,48,2562.083333,0.004255319,0.005319149,0.0,0.0,2,5,7,4,2,0,0,50,2573.083333,0.49999999999999994,-0.8660254037844387,5.5,,53.37673610416667
4948,0,0.0,0,0.0,39,2827.428571,0.0,0.015789474,11.33463158,0.0,2,2,2,4,2,0,0,39,2827.428571,0.49999999999999994,-0.8660254037844387,,,72.49816848717948
4949,4,91.0,3,135.5,69,3596.933967,0.004761905,0.00985167,0.0,0.0,1,1,1,4,2,0,0,76,3823.433967,0.49999999999999994,-0.8660254037844387,22.75,45.166666666666664,52.129477782608696
4950,2,115.6,2,503.25,61,1880.271429,0.0,0.013347763,1.036090909,0.0,2,2,1,4,2,0,0,65,2499.121429,0.49999999999999994,-0.8660254037844387,57.8,251.625,30.824121786885243
4951,0,0.0,0,0.0,5,249.0,0.0,0.04,0.0,0.0,2,2,1,6,2,0,0,5,249.0,0.49999999999999994,-0.8660254037844387,,,49.8
4952,7,170.8333333,1,39.0,4,45.33333333,0.0,0.011111111,0.0,0.0,3,2,1,2,2,0,0,12,255.16666663,0.49999999999999994,-0.8660254037844387,24.4047619,39.0,11.3333333325
4953,7,67.0,2,722.3791999999969,101,4713.8,0.009444444,0.010481956,20.62474136,0.0,1,1,6,3,2,1,1,110,5506.3,0.49999999999999994,-0.8660254037844387,9.571428571428571,361.18959999999845,46.671287128712876
4954,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.2,3,2,1,13,2,0,0,4,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
4955,0,0.0,0,0.0,106,1974.702597,0.001886792,0.014426543,1.324135445,0.0,2,2,8,3,2,0,0,106,1974.702597,0.49999999999999994,-0.8660254037844387,,,18.629269783018866
4956,0,0.0,0,0.0,3,23.0,0.066666667,0.1,0.0,0.6,3,2,1,3,2,0,0,3,23.0,0.49999999999999994,-0.8660254037844387,,,7.666666666666667
4957,0,0.0,0,0.0,25,960.0,0.016,0.054666667,0.0,0.4,2,2,1,11,2,0,0,25,960.0,0.49999999999999994,-0.8660254037844387,,,38.4
4958,0,0.0,0,0.0,31,1189.333333,0.0,0.031182796,0.0,0.0,2,2,2,4,2,0,0,31,1189.333333,0.49999999999999994,-0.8660254037844387,,,38.36559138709678
4959,0,0.0,0,0.0,63,1021.0,0.0265625,0.059895833,0.0,0.8,2,2,1,3,2,0,0,63,1021.0,0.49999999999999994,-0.8660254037844387,,,16.206349206349206
4960,2,42.5,0,0.0,48,970.4192641,0.008571429,0.025088095,5.540024667,0.6,2,2,4,4,2,0,1,50,1012.9192641,0.49999999999999994,-0.8660254037844387,21.25,,20.217068002083334
4961,0,0.0,0,0.0,11,507.3333333,0.0,0.018181818,0.0,0.0,2,4,1,3,2,0,0,11,507.3333333,0.49999999999999994,-0.8660254037844387,,,46.121212118181816
4962,2,4.0,0,0.0,14,203.0,0.0,0.041176471,0.0,0.0,2,5,4,3,2,0,0,16,207.0,0.49999999999999994,-0.8660254037844387,2.0,,14.5
4963,9,105.4285714,1,13.0,42,1356.457359,0.036601307,0.055504202,3.554847806,0.0,3,2,1,13,2,0,0,52,1474.8859304,0.49999999999999994,-0.8660254037844387,11.71428571111111,13.0,32.29660378571428
4964,1,22.0,0,0.0,2,5.0,0.0,0.066666667,0.0,0.0,2,2,3,4,2,0,0,3,27.0,0.49999999999999994,-0.8660254037844387,22.0,,2.5
4965,0,0.0,0,0.0,46,2308.261905,0.0,0.00125,0.0,0.0,2,2,7,2,0,0,0,46,2308.261905,0.49999999999999994,-0.8660254037844387,,,50.179606630434776
4966,1,78.0,1,14.0,37,935.5571429,0.0,0.027027027,67.73686486,0.0,2,2,1,3,2,0,0,39,1027.5571429000001,0.49999999999999994,-0.8660254037844387,78.0,14.0,25.28532818648649
4967,8,197.6666667,0,0.0,7,88.75,0.013333333,0.06,0.0,1.0,3,2,3,2,2,1,0,15,286.4166667,0.49999999999999994,-0.8660254037844387,24.7083333375,,12.678571428571429
4968,3,148.0,2,58.5,33,1847.211905,0.0,0.007830405,0.0,0.0,2,4,3,2,2,0,0,38,2053.711905,0.49999999999999994,-0.8660254037844387,49.333333333333336,29.25,55.97611833333333
4969,0,0.0,0,0.0,15,216.0,0.023809524,0.066666667,0.0,1.0,2,2,6,1,2,1,0,15,216.0,0.49999999999999994,-0.8660254037844387,,,14.4
4970,2,0.0,0,0.0,8,119.0,0.075,0.1,0.0,0.0,1,2,1,2,2,0,0,10,119.0,0.49999999999999994,-0.8660254037844387,0.0,,14.875
4971,2,27.58333333,0,0.0,22,420.2,0.008695652,0.01516165,0.0,0.0,3,2,1,4,2,0,0,24,447.78333333,0.49999999999999994,-0.8660254037844387,13.791666665,,19.099999999999998
4972,0,0.0,0,0.0,4,47.0,0.1,0.15,0.0,0.0,2,2,3,3,2,0,0,4,47.0,0.49999999999999994,-0.8660254037844387,,,11.75
4973,0,0.0,0,0.0,5,109.5,0.08,0.093333333,0.0,0.4,3,2,1,13,2,0,0,5,109.5,0.49999999999999994,-0.8660254037844387,,,21.9
